"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","Office Region"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG439","Senior Executive Officer (SEO) - London","39598","46117","Policy Manager","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG439","Senior Executive Officer (SEO)","39598","46117","Policy Manager","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG442","Executive Officer (EO) - London","27854","32525","Policy Support Officer","0.61","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG442","Executive Officer (EO)","24827","29045","Policy Support Officer","1.00","Policy","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG442","Higher Executive Officer (HEO) - London","30188","34826","Policy Manager","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG442","Higher Executive Officer (HEO) - London","33210","38300","Policy Manager","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG442","Higher Executive Officer (HEO) - London","33210","38300","Policy Manager","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG442","Senior Executive Officer (SEO) - London","36337","42899","Policy Manager","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG442","Senior Executive Officer (SEO) - London","36337","42899","Policy Manager","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG442","Senior Executive Officer (SEO) - London","36337","42899","Policy Manager","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG442","Senior Executive Officer (SEO) - London","36337","42899","Policy Manager","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG442","Senior Executive Officer (SEO) - London","39598","46117","Policy Manager","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG448","Grade 7 (G7) - London","48197","57362","Operational Delivery Advisor","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG448","Higher Executive Officer (HEO) - London","33210","38300","Operational Delivery Manager","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG448","Higher Executive Officer (HEO) - London","33210","38300","Operational Delivery Manager","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG448","Senior Executive Officer (SEO) - London","36337","42899","Operational Delivery Manager","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG448","Senior Executive Officer (SEO) - London","36337","42899","Operational Delivery Manager","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG448","Senior Executive Officer (SEO) - London","36337","42899","Operational Delivery Manager","0.90","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG448","Senior Executive Officer (SEO)","36337","42899","Operational Delivery Manager","1.00","Operational Delivery","West Midlands"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG448","Executive Officer (EO) - London","27854","32525","Policy Support Officer","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG448","Grade 6 (G6)","57446","68460","Policy Advisor","0.90","Policy","North West"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG448","Grade 6 (G6)","63465","74766","Policy Advisor","1.00","Policy","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG448","Grade 7 (G7)","53132","62477","Policy Advisor","1.00","Policy","South West"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG448","Higher Executive Officer (HEO) - London","33210","38300","Policy Manager","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG448","Higher Executive Officer (HEO)","33210","38300","Policy Manager","1.00","Policy","South West"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG448","Senior Executive Officer (SEO)","39598","46117","Policy Manager","1.00","Policy","East of England"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG448","Senior Executive Officer (SEO) - London","36337","42899","Policy Manager","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG448","Senior Executive Officer (SEO) - London","36337","42899","Policy Manager","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG448","Senior Executive Officer (SEO) - London","39598","46117","Policy Manager","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG448","Senior Executive Officer (SEO)","39598","46117","Policy Manager","1.00","Policy","North West"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG448","Grade 7 (G7)","48197","57362","Project Delivery Advisor","1.00","Project Delivery","East Midlands"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG448","Grade 7 (G7)","53132","62477","Project Delivery Advisor","0.80","Project Delivery","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG448","Higher Executive Officer (HEO) - London","33210","38300","Project Delivery Manager","1.00","Project Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG448","Senior Executive Officer (SEO) - London","39598","46117","Project Delivery Manager","1.00","Project Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG448","Senior Executive Officer (SEO)","36337","42899","Project Delivery Manager","1.00","Project Delivery","North West"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Levelling Up","CLG451","Administrative Officer (AO) - London","18200","18200","Operational Delivery Support Officer","0.41","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Levelling Up","CLG451","Executive Officer (EO) - London","27854","32525","Policy Support Officer","0.84","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Levelling Up","CLG451","Grade 6 (G6)","63465","74766","Policy Advisor","1.00","Policy","North West"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Levelling Up","CLG451","Grade 6 (G6)","63465","74766","Policy Advisor","0.97","Policy","North West"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Levelling Up","CLG451","Grade 7 (G7) - London","53132","62477","Policy Advisor","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Levelling Up","CLG451","Grade 7 (G7) - London","53132","62477","Policy Advisor","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Levelling Up","CLG451","Grade 7 (G7) - London","53132","62477","Policy Advisor","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Levelling Up","CLG451","Grade 7 (G7) - London","53132","62477","Policy Advisor","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Levelling Up","CLG451","Grade 7 (G7) - London","53132","62477","Policy Advisor","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Levelling Up","CLG451","Grade 7 (G7)","53132","62477","Policy Advisor","1.00","Policy","North East"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Levelling Up","CLG451","Grade 7 (G7)","53132","62477","Policy Advisor","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG452","Grade 7 (G7)","48197","57362","Operational Delivery Advisor","1.00","Operational Delivery","East Midlands"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG452","Grade 7 (G7) - London","48197","57362","Operational Delivery Advisor","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG452","Grade 7 (G7) - London","48197","57362","Operational Delivery Advisor","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG452","Grade 7 (G7) - London","48197","57362","Operational Delivery Advisor","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG452","Higher Executive Officer (HEO) - London","30188","34826","Operational Delivery Manager","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG452","Higher Executive Officer (HEO) - London","30188","34826","Operational Delivery Manager","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG452","Higher Executive Officer (HEO) - London","30188","34826","Operational Delivery Manager","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG452","Senior Executive Officer (SEO) - London","36337","42899","Operational Delivery Manager","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG452","Senior Executive Officer (SEO) - London","36337","42899","Operational Delivery Manager","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG452","Senior Executive Officer (SEO) - London","36337","42899","Operational Delivery Manager","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG452","Executive Officer (EO)","24827","29045","Policy Support Officer","1.00","Policy","North West"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG452","Grade 6 (G6)","57446","68460","Policy Advisor","1.00","Policy","East of England"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG452","Grade 6 (G6) - London","57446","68460","Policy Advisor","0.60","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG452","Grade 7 (G7) - London","53132","62477","Policy Advisor","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG452","Grade 7 (G7) - London","48197","57362","Policy Advisor","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG452","Grade 7 (G7) - London","48197","57362","Policy Advisor","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Levelling Up","CLG452","Grade 7 (G7) - London","48197","57362","Policy Advisor","0.85","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG452","Higher Executive Officer (HEO)","30188","34826","Policy Manager","1.00","Policy","East of England"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG452","Higher Executive Officer (HEO) - London","30188","34826","Policy Manager","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG452","Higher Executive Officer (HEO) - London","30188","34826","Policy Manager","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG452","Senior Executive Officer (SEO)","36337","42899","Policy Manager","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG452","Grade 6 (G6) - London","57446","68460","Project Delivery Advisor","0.60","Project Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Safer and Greener Buildings","CLG462","Executive Officer (EO) - London","24827","29045","Policy Support Officer","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Safer and Greener Buildings","CLG462","Executive Officer (EO) - London","27854","32525","Policy Support Officer","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Safer and Greener Buildings","CLG462","Grade 6 (G6) - London","63465","74766","Policy Advisor","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Safer and Greener Buildings","CLG462","Grade 6 (G6) - London","63465","74766","Policy Advisor","0.40","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Safer and Greener Buildings","CLG462","Grade 7 (G7) - London","53132","62477","Policy Advisor","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Safer and Greener Buildings","CLG462","Grade 7 (G7) - London","53132","62477","Policy Advisor","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Safer and Greener Buildings","CLG462","Higher Executive Officer (HEO)","33210","38300","Policy Manager","1.00","Policy","North East"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Safer and Greener Buildings","CLG462","Senior Executive Officer (SEO)","36337","42899","Policy Manager","1.00","Policy","North West"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Safer and Greener Buildings","CLG462","Executive Officer (EO) - London","24827","29045","Project Delivery Support Officer","1.00","Project Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Safer and Greener Buildings","CLG462","Grade 6 (G6)","63465","74766","Project Delivery Advisor","1.00","Project Delivery","North West"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Safer and Greener Buildings","CLG462","Grade 7 (G7)","53132","62477","Project Delivery Advisor","1.00","Project Delivery","East of England"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Safer and Greener Buildings","CLG462","Grade 7 (G7) - London","48197","57362","Project Delivery Advisor","1.00","Project Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Safer and Greener Buildings","CLG462","Grade 7 (G7) - London","53132","62477","Project Delivery Advisor","1.00","Project Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Safer and Greener Buildings","CLG462","Grade 7 (G7) - London","53132","62477","Project Delivery Advisor","1.00","Project Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Safer and Greener Buildings","CLG462","Grade 7 (G7) - London","53132","62477","Project Delivery Advisor","1.00","Project Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Safer and Greener Buildings","CLG462","Grade 7 (G7) - London","53132","62477","Project Delivery Advisor","1.00","Project Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Safer and Greener Buildings","CLG462","Grade 7 (G7)","53132","62477","Project Delivery Advisor","1.00","Project Delivery","North West"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Safer and Greener Buildings","CLG462","Grade 7 (G7)","53132","62477","Project Delivery Advisor","1.00","Project Delivery","West Midlands"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Safer and Greener Buildings","CLG462","Higher Executive Officer (HEO)","33210","38300","Project Delivery Manager","1.00","Project Delivery","East Midlands"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Safer and Greener Buildings","CLG462","Higher Executive Officer (HEO) - London","33210","38300","Project Delivery Manager","1.00","Project Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Safer and Greener Buildings","CLG462","Higher Executive Officer (HEO) - London","33210","38300","Project Delivery Manager","1.00","Project Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Safer and Greener Buildings","CLG462","Higher Executive Officer (HEO) - London","33210","38300","Project Delivery Manager","1.00","Project Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Safer and Greener Buildings","CLG462","Higher Executive Officer (HEO) - London","30188","34826","Project Delivery Manager","1.00","Project Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Safer and Greener Buildings","CLG462","Higher Executive Officer (HEO) - London","33210","38300","Project Delivery Manager","1.00","Project Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Safer and Greener Buildings","CLG462","Higher Executive Officer (HEO)","33210","38300","Project Delivery Manager","1.00","Project Delivery","West Midlands"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Safer and Greener Buildings","CLG462","Senior Executive Officer (SEO) - London","39598","46117","Project Delivery Manager","1.00","Project Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Safer and Greener Buildings","CLG462","Senior Executive Officer (SEO)","39598","46117","Project Delivery Manager","1.00","Project Delivery","North East"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG463","Administrative Officer (AO) - London","26871","26871","Operational Delivery Support Officer","0.83","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG463","Administrative Officer (AO)","18200","18200","Operational Delivery Support Officer","1.00","Operational Delivery","West Midlands"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG463","Executive Officer (EO) - London","27854","32525","Policy Support Officer","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG463","Executive Officer (EO)","24827","29045","Policy Support Officer","1.00","Policy","North West"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG463","Grade 6 (G6) - London","63465","74766","Policy Advisor","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG463","Grade 6 (G6)","63465","74766","Policy Advisor","1.00","Policy","South West"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG463","Grade 6 (G6)","63465","74766","Policy Advisor","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG463","Grade 6 (G6)","63465","74766","Policy Advisor","1.00","Policy","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG463","Grade 7 (G7) - London","53132","62477","Policy Advisor","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG463","Grade 7 (G7)","53132","62477","Policy Advisor","1.00","Policy","North East"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG463","Grade 7 (G7)","53132","62477","Policy Advisor","1.00","Policy","North West"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG463","Higher Executive Officer (HEO)","33210","38300","Policy Manager","1.00","Policy","North East"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG463","Higher Executive Officer (HEO)","33210","38300","Policy Manager","1.00","Policy","North East"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG463","Higher Executive Officer (HEO)","33210","38300","Policy Manager","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG463","Higher Executive Officer (HEO)","33210","38300","Policy Manager","1.00","Policy","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG463","Senior Executive Officer (SEO)","39598","46117","Policy Manager","1.00","Policy","North West"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG466","Executive Officer (EO) - London","24827","29045","Planning Support Officer","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG466","Executive Officer (EO)","27854","32525","Planning Support Officer","1.00","Planning","West Midlands"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG466","Grade 6 (G6) - London","63465","74766","Planning Advisor","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG466","Grade 6 (G6)","63465","74766","Planning Advisor","1.00","Planning","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG466","Grade 7 (G7) - London","48197","57362","Planning Advisor","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG466","Higher Executive Officer (HEO) - London","30188","34826","Planning Manager","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG466","Higher Executive Officer (HEO) - London","30188","34826","Planning Manager","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG466","Senior Executive Officer (SEO) - London","36337","42899","Planning Manager","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG466","Senior Executive Officer (SEO) - London","36337","42899","Planning Manager","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG466","Senior Executive Officer (SEO) - London","39598","46117","Planning Manager","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG466","Senior Executive Officer (SEO) - London","39598","46117","Planning Manager","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG466","Senior Executive Officer (SEO)","36337","42899","Planning Manager","1.00","Planning","North West"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG471","Grade 6 (G6) - London","57446","68460","Policy Advisor","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG471","Grade 6 (G6) - London","63465","74766","Policy Advisor","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG471","Grade 6 (G6) - London","63465","74766","Policy Advisor","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG471","Grade 7 (G7)","53132","62477","Policy Advisor","1.00","Policy","East of England"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG471","Grade 7 (G7)","53132","62477","Policy Advisor","0.60","Policy","East of England"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG471","Grade 7 (G7) - London","53132","62477","Policy Advisor","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG471","Grade 7 (G7) - London","48197","57362","Policy Advisor","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG471","Grade 7 (G7) - London","53132","62477","Policy Advisor","0.69","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG471","Grade 7 (G7) - London","53132","62477","Policy Advisor","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG471","Grade 7 (G7) - London","53132","62477","Policy Advisor","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG471","Grade 7 (G7) - London","53132","62477","Policy Advisor","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG471","Grade 7 (G7)","53132","62477","Policy Advisor","1.00","Policy","North West"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG471","Grade 7 (G7)","53132","62477","Policy Advisor","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG471","Grade 7 (G7)","53132","62477","Policy Advisor","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG471","Higher Executive Officer (HEO) - London","33210","38300","Policy Manager","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG471","Senior Executive Officer (SEO) - London","36337","42899","Policy Manager","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG483","Grade 6 (G6) - London","63465","74766","Policy Advisor","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG483","Grade 7 (G7) - London","53132","62477","Policy Advisor","0.50","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG483","Grade 7 (G7) - London","53132","62477","Policy Advisor","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG483","Grade 7 (G7) - London","53132","62477","Policy Advisor","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG483","Grade 7 (G7) - London","53132","62477","Policy Advisor","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG483","Grade 7 (G7)","53132","62477","Policy Advisor","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG483","Grade 7 (G7)","53132","62477","Policy Advisor","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG483","Senior Executive Officer (SEO) - London","36337","42899","Policy Manager","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG483","Senior Executive Officer (SEO) - London","39598","46117","Policy Manager","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG483","Senior Executive Officer (SEO) - London","39598","46117","Policy Manager","1.00","Policy","London"
