"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","Office Region"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG321","Senior Executive Officer (SEO) - London","40390","51246","SEO - Homelessness Strategy","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG321","Senior Executive Officer (SEO) - London","40390","51246","SEO - Homelessness Strategy","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG321","Senior Executive Officer (SEO) - London","40390","51246","SEO - Rough Sleeping","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG321","Senior Executive Officer (SEO) - London","40390","51246","SEO - Rough Sleeping","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG321","Senior Executive Officer (SEO) - London","40390","51246","SEO - Rough Sleeping Del","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG564","Senior Executive Officer (SEO) - London","40390","51246","SEO - Faith, Integration and Communities","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG419","Senior Executive Officer (SEO) - London","40390","51246","SEO - Faith, Integration and Communities","0.65","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG419","Senior Executive Officer (SEO) - London","40390","51246","SEO - Faith, Integration and Communities","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG419","Senior Executive Officer (SEO) - London","40390","51246","SEO - Faith, Integration and Communities","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG419","Senior Executive Officer (SEO) - London","40390","51246","SEO - Faith, Integration and Communities","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG564","Senior Executive Officer (SEO) - London","40390","51246","SEO - Faith, Integration and Communities","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG419","Senior Executive Officer (SEO) - London","40390","51246","SEO - Faith, Integration and Communities","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG419","Senior Executive Officer (SEO) - London","40390","51246","SEO - Faith, Integration and Communities","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG419","Senior Executive Officer (SEO) - London","40390","51246","SEO - Faith, Integration and Communities","0.80","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG564","Senior Executive Officer (SEO) - London","40390","51246","SEO - Faith, Integration and Communities","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG564","Senior Executive Officer (SEO) - London","40390","51246","SEO - Faith, Integration and Communities","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG564","Senior Executive Officer (SEO) - London","40390","51246","SEO - Faith, Integration and Communities","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG564","Senior Executive Officer (SEO) - London","40390","51246","SEO - Faith, Integration and Communities","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG564","Senior Executive Officer (SEO) - London","40390","51246","SEO - People, Places and Communities","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG564","Senior Executive Officer (SEO) - London","40390","51246","SEO - People, Places and Communities","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG255","Senior Executive Officer (SEO) - London","40390","51246","SEO - COVID-19 Inqiry","0.65","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG357","Senior Executive Officer (SEO) - London","40390","51246","SEO - LG Engagement","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG357","Senior Executive Officer (SEO) - London","40390","51246","SEO - LG Engagement","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG518","Senior Executive Officer (SEO) - London","40390","51246","SEO - Local Government Strategy","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG575","Senior Executive Officer (SEO) - London","40390","51246","SEO - Adult Social Care Funding","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG575","Senior Executive Officer (SEO) - London","40390","51246","SEO - Health & Social Care Integration","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG343","Senior Executive Officer (SEO) - London","40390","51246","SEO - LG Pension Team","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG343","Senior Executive Officer (SEO) - London","40390","51246","SEO - LG Pension Team","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG343","Senior Executive Officer (SEO) - London","40390","51246","SEO - LG Performance","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG493","Senior Executive Officer (SEO) - London","40390","51246","SEO - LG Performance","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG493","Senior Executive Officer (SEO) - London","40390","51246","SEO - LG Performance","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG493","Senior Executive Officer (SEO) - London","40390","51246","SEO - LG Performance","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG493","Senior Executive Officer (SEO) - London","40390","51246","SEO - LGF Review","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG343","Senior Executive Officer (SEO) - London","40390","51246","SEO - Local Gov Finance Reform and Pensions","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG493","Senior Executive Officer (SEO) - London","40390","51246","SEO - Local Government Finance","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG263","Senior Executive Officer (SEO) - London","40390","51246","SEO - VOA Oversight & CT Discounts Exemptions","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG449","Senior Executive Officer (SEO) - London","40390","51246","SEO - Governance Reform & Democracy","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG449","Senior Executive Officer (SEO) - London","40390","51246","SEO - Governance Reform-Democracy","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG423","Senior Executive Officer (SEO) - London","40390","51246","SEO - LG Outcomes Framework","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG427","Senior Executive Officer (SEO) - London","40390","51246","SEO - LG Stewardship","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG427","Senior Executive Officer (SEO) - London","40390","51246","SEO - LG Stewardship","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG427","Senior Executive Officer (SEO) - London","40390","51246","SEO - LG Stewardship","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG333","Senior Executive Officer (SEO) - London","40390","51246","SEO - Local Government Strategy","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG333","Senior Executive Officer (SEO) - London","40390","51246","SEO - Local Government Strategy","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG268","Senior Executive Officer (SEO) - London","40390","51246","SEO - Local Policy Analysis","1.00","Statistics","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG344","Senior Executive Officer (SEO) - London","40390","51246","SEO - SF, Policy and Programme Management","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG344","Senior Executive Officer (SEO) - London","40390","51246","SEO - Supporting Families - Policy","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG386","Senior Executive Officer (SEO) - London","40390","51246","SEO - Emergencies Management","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG386","Senior Executive Officer (SEO) - London","40390","51246","SEO - Emergencies Management","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG259","Senior Executive Officer (SEO) - London","40390","51246","SEO - Resilience","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG385","Senior Executive Officer (SEO) - London","40390","51246","SEO - Resilience & Emergencies","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG385","Senior Executive Officer (SEO) - London","40390","51246","SEO - Resilience: North & Flood Rec","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG385","Senior Executive Officer (SEO) - London","40390","51246","SEO - Resilience: North & Flood Rec","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Rapid Response","CLG605","Senior Executive Officer (SEO) - London","40390","51246","SEO - Leadership, Talent & Change","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Rapid Response","CLG605","Senior Executive Officer (SEO) - London","40390","51246","SEO - Leadership,Talent","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG440","Senior Executive Officer (SEO) - London","40390","51246","SEO - ALB Partnerships Team","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG488","Senior Executive Officer (SEO) - London","40390","51246","SEO - Home Ownership","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG451","Senior Executive Officer (SEO) - London","40390","51246","SEO - Home Ownership Division","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG557","Senior Executive Officer (SEO) - London","40390","51246","SEO - Housing Investment","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG557","Senior Executive Officer (SEO) - London","40390","51246","SEO - Housing Investment","0.86","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG557","Senior Executive Officer (SEO) - London","40390","51246","SEO - Housing Investment","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG557","Senior Executive Officer (SEO) - London","40390","51246","SEO - Housing Investment","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG440","Senior Executive Officer (SEO) - London","40390","51246","SEO - Housing Performance","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG488","Senior Executive Officer (SEO) - London","40390","51246","SEO - Housing Performance","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG451","Senior Executive Officer (SEO) - London","40390","51246","SEO - Housing Strategy","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG451","Senior Executive Officer (SEO) - London","40390","51246","SEO - Housing Strategy","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG451","Senior Executive Officer (SEO) - London","40390","51246","SEO - Housing-Strategy","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG451","Senior Executive Officer (SEO) - London","40390","51246","SEO - Outward Secondment","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG414","Senior Executive Officer (SEO) - London","40390","51246","SEO - Homelessness,Leasehold & Private Renting","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG387","Senior Executive Officer (SEO) - London","40390","51246","SEO - Leasehold Reform","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG387","Senior Executive Officer (SEO) - London","40390","51246","SEO - Leasehold Reform","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG387","Senior Executive Officer (SEO) - London","40390","51246","SEO - Leasehold Reform","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG387","Senior Executive Officer (SEO) - London","40390","51246","SEO - Leasehold-Reform","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG414","Senior Executive Officer (SEO) - London","40390","51246","SEO - Planning Response","1.00","Project Delivery","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG556","Senior Executive Officer (SEO) - London","40390","51246","SEO - Private Rented Sector","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG556","Senior Executive Officer (SEO) - London","40390","51246","SEO - Private Rented Sector","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG556","Senior Executive Officer (SEO) - London","40390","51246","SEO - Private Rented Sector","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG528","Senior Executive Officer (SEO) - London","40390","51246","SEO - Private Rented Sector","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG556","Senior Executive Officer (SEO) - London","40390","51246","SEO - Private Rented Sector","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG556","Senior Executive Officer (SEO) - London","40390","51246","SEO - Private Rented Sector","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG414","Senior Executive Officer (SEO) - London","40390","51246","SEO - Private Rented Sector","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG414","Senior Executive Officer (SEO) - London","40390","51246","SEO - Private Rented Sector","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG414","Senior Executive Officer (SEO) - London","40390","51246","SEO - Private Rented Sector","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG414","Senior Executive Officer (SEO) - London","40390","51246","SEO - Private rented Sector","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG556","Senior Executive Officer (SEO) - London","40390","51246","SEO - Private Rented Sector","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG556","Senior Executive Officer (SEO) - London","40390","51246","SEO - Private Rented Sector","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG414","Senior Executive Officer (SEO) - London","40390","51246","SEO - PRS & Leasehold","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG566","Senior Executive Officer (SEO) - London","40390","51246","SEO - Climate Change","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG245","Senior Executive Officer (SEO) - London","40390","51246","SEO - Competitions, Fees & Performance","0.80","Planning","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG305","Senior Executive Officer (SEO) - London","40390","51246","SEO - Design Quality","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG245","Senior Executive Officer (SEO) - London","40390","51246","SEO - Development Management","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG305","Senior Executive Officer (SEO) - London","40390","51246","SEO - Development Plans Implementation","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG566","Senior Executive Officer (SEO) - London","40390","51246","SEO - Development Plans Implementation","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG466","Senior Executive Officer (SEO) - London","40390","51246","SEO - Family Leave","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG367","Senior Executive Officer (SEO) - London","40390","51246","SEO - Local Infrastructure Policy CIL/s106","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG566","Senior Executive Officer (SEO) - London","40390","51246","SEO - Local Plans, Minerals & Waste","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG566","Senior Executive Officer (SEO) - London","40390","51246","SEO - Local Plans, Minerals & Waste","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG186","Senior Executive Officer (SEO) - London","40390","51246","SEO - Planning","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG186","Senior Executive Officer (SEO) - London","40390","51246","SEO - Planning","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG186","Senior Executive Officer (SEO) - London","40390","51246","SEO - Planning","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG367","Senior Executive Officer (SEO) - London","40390","51246","SEO - Planning - Infrastructure","0.70","Planning","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG367","Senior Executive Officer (SEO) - London","40390","51246","SEO - Planning - Infrastructure","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG367","Senior Executive Officer (SEO) - London","40390","51246","SEO - Planning - Infrastructure","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG367","Senior Executive Officer (SEO) - London","40390","51246","SEO - Planning - Infrastructure","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG245","Senior Executive Officer (SEO) - London","40390","51246","SEO - Planning Applications Process","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG245","Senior Executive Officer (SEO) - London","40390","51246","SEO - Planning Applications Process","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG245","Senior Executive Officer (SEO) - London","40390","51246","SEO - Planning Dev Mgmt- Permitted Development","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG245","Senior Executive Officer (SEO) - London","40390","51246","SEO - Planning Dev Mgmt- Permitted Development","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG602","Senior Executive Officer (SEO) - London","40390","51246","SEO - Planning Policy & Reform","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG602","Senior Executive Officer (SEO) - London","40390","51246","SEO - Planning Policy and Reform - Strategy","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG186","Senior Executive Officer (SEO) - London","40390","51246","SEO - Planning Reform","0.60","Planning","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG417","Senior Executive Officer (SEO) - London","40390","51246","SEO - Planning Reform","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG417","Senior Executive Officer (SEO) - London","40390","51246","SEO - Planning-Reform","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG380","Senior Executive Officer (SEO) - London","40390","51246","SEO - Land For Homes","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG252","Senior Executive Officer (SEO) - London","40390","51246","SEO - Outward Secondment","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG252","Senior Executive Officer (SEO) - London","40390","51246","SEO - Regeneration","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG252","Senior Executive Officer (SEO) - London","40390","51246","SEO - Regeneration","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG252","Senior Executive Officer (SEO) - London","40390","51246","SEO - Regeneration","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG369","Senior Executive Officer (SEO) - London","40390","51246","SEO - Affordable Housing Reg & Investment","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG424","Senior Executive Officer (SEO) - London","40390","51246","SEO - Affordable Housing Reg & Investment","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG539","Senior Executive Officer (SEO) - London","40390","51246","SEO - Homelessness,Leasehold & Private Renting","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG329","Senior Executive Officer (SEO) - London","40390","51246","SEO - Housing with Care & Support Division","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG329","Senior Executive Officer (SEO) - London","40390","51246","SEO - Housing with Care & Support Division","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG329","Senior Executive Officer (SEO) - London","40390","51246","SEO - Housing with Care & Support Division","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG424","Senior Executive Officer (SEO) - London","40390","51246","SEO - HRA, Local Auth Build & Rents","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG424","Senior Executive Officer (SEO) - London","40390","51246","SEO - HRA, Local Auth Build & Rents","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG424","Senior Executive Officer (SEO) - London","40390","51246","SEO - Local Authority Housing","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG539","Senior Executive Officer (SEO) - London","40390","51246","SEO - Net Zero Division","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG369","Senior Executive Officer (SEO) - London","40390","51246","SEO - Outward Secondment","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG424","Senior Executive Officer (SEO) - London","40390","51246","SEO - Right to Buy","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG424","Senior Executive Officer (SEO) - London","40390","51246","SEO - Right to Buy","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG539","Senior Executive Officer (SEO) - London","40390","51246","SEO - Social Housing","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG539","Senior Executive Officer (SEO) - London","40390","51246","SEO - Social Housing","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG539","Senior Executive Officer (SEO) - London","40390","51246","SEO - Social Housing","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG369","Senior Executive Officer (SEO) - London","40390","51246","SEO - Social Housing","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG424","Senior Executive Officer (SEO) - London","40390","51246","SEO - Social-housing","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG329","Senior Executive Officer (SEO) - London","40390","51246","SEO - Supported Housing Programme","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Resettlements","CLG526","Senior Executive Officer (SEO) - London","40390","51246","SEO - Faith, Integration and Communities","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Resettlements","CLG526","Senior Executive Officer (SEO) - London","40390","51246","SEO - Institutions, Engagement and Operations","0.58","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Resettlements","CLG581","Senior Executive Officer (SEO) - London","40390","51246","SEO - LG Stewardship","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Resettlements","CLG425","Senior Executive Officer (SEO) - London","40390","51246","SEO - LG Stewardship","1.00","Project Delivery","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Resettlements","CLG526","Senior Executive Officer (SEO) - London","40390","51246","SEO - Resettlement & Humanitarian Directorate","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Resettlements","CLG526","Senior Executive Officer (SEO) - London","40390","51246","SEO - Resettlement & Humanitarian Directorate","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Resettlements","CLG400","Senior Executive Officer (SEO) - London","40390","51246","SEO - Rough Sleeping Taskforce","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Resettlements","CLG526","Senior Executive Officer (SEO) - London","40390","51246","SEO - S1","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Resettlements","CLG224","Senior Executive Officer (SEO) - London","40390","51246","SEO - Shielding","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Resettlements","CLG526","Senior Executive Officer (SEO) - London","40390","51246","SEO - Ukraine Humanitarian Taskforce","1.00","Project Delivery","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Resettlements","CLG526","Senior Executive Officer (SEO) - London","40390","51246","SEO - Ukraine Humanitarian Taskforce","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Resettlements","CLG400","Senior Executive Officer (SEO) - London","40390","51246","SEO - Ukraine Response","1.00","Project Delivery","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Resettlements","CLG425","Senior Executive Officer (SEO) - London","40390","51246","SEO - Ukraine Task-Force","1.00","Project Delivery","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Resettlements","CLG530","Senior Executive Officer (SEO) - London","40390","51246","SEO - Ukraine Task-Force","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG462","Senior Executive Officer (SEO) - London","40390","51246","SEO - Energy Performance of Buildings","1.00","Project Delivery","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG462","Senior Executive Officer (SEO) - London","40390","51246","SEO - Energy Performance of Buildings","1.00","Project Delivery","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG500","Senior Executive Officer (SEO) - London","40390","51246","SEO - Portfolio & Business Management","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG394","Senior Executive Officer (SEO) - London","40390","51246","SEO - Commercial","1.00","Project Delivery","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG404","Senior Executive Officer (SEO) - London","40390","51246","SEO - Grenfell Recovery","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG404","Senior Executive Officer (SEO) - London","40390","51246","SEO - Grenfell Recovery","0.49","Policy","London"
