"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","Office Region"
"Attorney General's Office","Crown Prosecution Service","HQ HR DIRECTORATE","CPS-S-028","Level E Admin (Lon)","69680","79410","Head of Unit","0.86","Human Resources Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ HR DIRECTORATE","CPS-S-028","Level E Admin (Lon)","69680","79410","Senior HR Business Partner","1.00","Human Resources Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ HR DIRECTORATE","CPS-S-028","Level E Admin (Nat)","67000","77290","Head of Business Partnering","1.00","Human Resources Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ HR DIRECTORATE","CPS-S-028","Level E Admin (Nat)","67000","77290","Head of Unit","1.00","Human Resources Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ HR DIRECTORATE","CPS-S-028","Senior Crown Prosecutor (Nat)","48077","55610","Legal Development Manager","2.00","Human Resources Profession","London"
"Attorney General's Office","Crown Prosecution Service","COMMUNICATIONS","CPS-S-020","Level A1 (Lon)","20180","20180","Administrative Assistant","1.00","Government Communication Service","London"
"Attorney General's Office","Crown Prosecution Service","COMMUNICATIONS","CPS-S-020","Level B1 (Lon)","26970","30110","Communications Officer","3.00","Government Communication Service","London"
"Attorney General's Office","Crown Prosecution Service","COMMUNICATIONS","CPS-S-020","Level B1 (Lon)","26970","30110","Senior Personal Assistant","1.00","Government Communication Service","London"
"Attorney General's Office","Crown Prosecution Service","COMMUNICATIONS","CPS-S-020","Level B2 (Lon)","31560","35020","Communications Officer","3.00","Government Communication Service","London"
"Attorney General's Office","Crown Prosecution Service","COMMUNICATIONS","CPS-S-020","Level B2 (Lon)","31560","35020","Press Officer","7.00","Government Communication Service","London"
"Attorney General's Office","Crown Prosecution Service","COMMUNICATIONS","CPS-S-020","Level B2 (Lon)","31560","35020","Web Manager","1.00","Government Communication Service","London"
"Attorney General's Office","Crown Prosecution Service","COMMUNICATIONS","CPS-S-020","Level B2 (Nat)","30130","33310","Communications Officer","1.00","Government Communication Service","London"
"Attorney General's Office","Crown Prosecution Service","COMMUNICATIONS","CPS-S-020","Level B3 (Lon)","39750","45530","Communications Manager","5.00","Government Communication Service","London"
"Attorney General's Office","Crown Prosecution Service","COMMUNICATIONS","CPS-S-020","Level B3 (Lon)","39750","45530","Senior Press Officer","4.00","Government Communication Service","London"
"Attorney General's Office","Crown Prosecution Service","COMMUNICATIONS","CPS-S-020","Level D Admin (Lon)","54760","65050","Business Manager","1.00","Government Communication Service","London"
"Attorney General's Office","Crown Prosecution Service","COMMUNICATIONS","CPS-S-020","Level D Admin (Lon)","54760","65050","Chief Press Officer","3.00","Government Communication Service","London"
"Attorney General's Office","Crown Prosecution Service","COMMUNICATIONS","CPS-S-020","Level D Admin (Lon)","54760","65050","Communications Manager","1.81","Government Communication Service","London"
"Attorney General's Office","Crown Prosecution Service","COMMUNICATIONS","CPS-S-020","Level D Admin (Nat)","50850","59670","Communications Manager","0.81","Government Communication Service","London"
"Attorney General's Office","Crown Prosecution Service","COMMUNICATIONS","CPS-S-020","Level E Admin (Lon)","69680","79410","Head of Unit","1.89","Government Communication Service","London"
"Attorney General's Office","Crown Prosecution Service","STRATEGIC & POLICY","CPS-G-028","B1 Solicitor Apprentice (Nat)","25480","28430","Policy Assistant","2.00","Policy Profession","London"
"Attorney General's Office","Crown Prosecution Service","STRATEGIC & POLICY","CPS-G-028","Legal Manager 2 (London)","70890","79430","Legal Manager","1.00","Policy Profession","London"
"Attorney General's Office","Crown Prosecution Service","STRATEGIC & POLICY","CPS-G-028","Level B1 (Lon)","26970","30110","Senior Personal Assistant","2.00","Policy Profession","London"
"Attorney General's Office","Crown Prosecution Service","STRATEGIC & POLICY","CPS-G-028","Level B2 (Lon)","31560","35020","Complaints Co-ordinator","1.00","Policy Profession","London"
"Attorney General's Office","Crown Prosecution Service","STRATEGIC & POLICY","CPS-G-028","Level B2 (Nat)","30130","33310","Business Support Manager","1.00","Policy Profession","London"
"Attorney General's Office","Crown Prosecution Service","STRATEGIC & POLICY","CPS-G-028","Level B3 (Lon)","39750","45530","Policy Advisor","1.00","Policy Profession","London"
"Attorney General's Office","Crown Prosecution Service","STRATEGIC & POLICY","CPS-G-028","Level B3 (Nat)","38180","43390","Project Manager","1.00","Policy Profession","London"
"Attorney General's Office","Crown Prosecution Service","STRATEGIC & POLICY","CPS-G-028","Level D Admin (Lon)","54760","65050","Change Manager","1.00","Policy Profession","London"
"Attorney General's Office","Crown Prosecution Service","STRATEGIC & POLICY","CPS-G-028","Level D Admin (Lon)","54760","65050","Policy Advisor","14.46","Policy Profession","London"
"Attorney General's Office","Crown Prosecution Service","STRATEGIC & POLICY","CPS-G-028","Level D Admin (Nat)","50850","59670","Business Manager","1.00","Policy Profession","London"
"Attorney General's Office","Crown Prosecution Service","STRATEGIC & POLICY","CPS-G-028","Level D Admin (Nat)","50850","59670","Change Manager","1.00","Policy Profession","London"
"Attorney General's Office","Crown Prosecution Service","STRATEGIC & POLICY","CPS-G-028","Level D Admin (Nat)","50850","59670","Policy Advisor","6.00","Policy Profession","London"
"Attorney General's Office","Crown Prosecution Service","STRATEGIC & POLICY","CPS-G-028","Level D Legal (Lon)","54760","65050","Policy Advisor","3.87","Policy Profession","London"
"Attorney General's Office","Crown Prosecution Service","STRATEGIC & POLICY","CPS-G-028","Level D Legal (Nat)","50850","59670","Policy Advisor","3.60","Policy Profession","London"
"Attorney General's Office","Crown Prosecution Service","STRATEGIC & POLICY","CPS-G-028","Level E Admin (Lon)","69680","79410","Unit Head","3.00","Policy Profession","London"
"Attorney General's Office","Crown Prosecution Service","STRATEGIC & POLICY","CPS-G-028","Level E Admin (Nat)","67000","77290","Unit Head","2.00","Policy Profession","London"
"Attorney General's Office","Crown Prosecution Service","STRATEGIC & POLICY","CPS-G-028","Level E Legal (Lon)","69680","79410","Unit Head","2.00","Policy Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Crown Advocate (Lon)","56460","64670","Crown Advocate","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Crown Advocate (Nat)","51940","59930","Crown Advocate","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Crown Advocate ABP (Lon)","65440","69430","Crown Advocate","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Crown Advocate ABP (Nat)","60810","64510","Crown Advocate","5.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Legal Manager 1 (London)","63960","71310","Legal Advisor","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Legal Manager 1 (National)","58040","66990","Legal Advisor","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Legal Manager 2 (National)","67320","77300","Legal Manager","2.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Legal Manager 2 (National)","67320","77300","Unit Head","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level A2 Apprentice (Lon)","20120","23520","Administrative Officer","4.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level A2 PS (Lon)","20120","23520","Administrative Officer","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level B1 (Lon)","26970","30110","Business Services Manager","2.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level B1 (Lon)","26970","30110","Business Support Manager","0.60","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level B1 (Lon)","26970","30110","Complaints Co-ordinator","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level B1 (Lon)","26970","30110","Delivery Officer","1.67","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level B1 (Lon)","26970","30110","Project Support Officer","4.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level B1 (Lon)","26970","30110","Senior Personal Assistant","2.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level B1 (Nat)","25480","28430","Business Services Manager","3.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level B1 (Nat)","25480","28430","Business Support Manager","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level B1 (Nat)","25480","28430","Complaints Co-ordinator","2.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level B1 (Nat)","25480","28430","Delivery Officer","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level B1 (Nat)","25480","28430","Senior Personal Assistant","1.68","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level B1 Paralegal Off (Lon)","26970","30110","Complaints Co-ordinator","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level B2 (Lon)","31560","35020","Case Auditor","2.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level B2 (Lon)","31560","35020","Delivery Manager","2.68","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level B2 (Lon)","31560","35020","Performance Officer","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level B2 (Lon)","31560","35020","Project Support Office Manager","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level B2 (Lon)","31560","35020","Projects Delivery Manager","2.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level B2 (Nat)","30130","33310","Case Auditor","3.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level B2 (Nat)","30130","33310","Delivery Manager","2.81","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level B2 (Nat)","30130","33310","HR Advisory Manager","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level B2 (Nat)","30130","33310","Performance Officer","2.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level B2 Paralegal BM (Nat)","30130","33310","Delivery Manager","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level B3 (Lon)","39750","45530","Area Finance Manager","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level B3 (Lon)","39750","45530","Complaints Co-ordinator","0.94","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level B3 (Lon)","39750","45530","Courts Advisor","2.13","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level B3 (Lon)","39750","45530","Delivery Manager","9.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level B3 (Lon)","39750","45530","Head of Fees","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level B3 (Lon)","39750","45530","Performance Manager","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level B3 (Lon)","39750","45530","Private Secretary","2.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level B3 (Lon)","39750","45530","Project Manager","1.60","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level B3 (Lon)","39750","45530","Quality Manager","2.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level B3 (Nat)","38180","43390","Delivery Manager","8.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level B3 (Nat)","38180","43390","Performance Manager","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level B3 (Nat)","38180","43390","Project Manager","5.78","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level B3 (Nat)","38180","43390","Quality Manager","5.99","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level D Admin (Lon)","54760","65050","Change Manager","0.92","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level D Admin (Lon)","54760","65050","Performance Manager","2.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level D Admin (Nat)","50850","59670","Business Compliance Manager","2.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level D Admin (Nat)","50850","59670","Change Manager","8.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level D Admin (Nat)","50850","59670","Courts Advisor","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level D Admin (Nat)","50850","59670","Performance Manager","2.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level D Legal (Lon)","54760","65050","Business Compliance Manager","3.80","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level D Legal (Lon)","54760","65050","Courts Advisor","0.70","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level D Legal (Lon)","54760","65050","Legal Manager","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level D Legal (Nat)","50850","59670","Business Compliance Manager","3.53","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level D Legal (Nat)","50850","59670","Courts Advisor","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level D Legal (Nat)","50850","59670","Legal Manager","2.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level E Admin (Lon)","69680","79410","Operational Delivery Manager","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level E Admin (Lon)","69680","79410","Unit Head","3.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level E Admin (Nat)","67000","77290","Unit Head","2.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level E Legal (Lon)","69680","79410","Senior Policy Advisor","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level E Legal (Lon)","69680","79410","Unit Head","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Level E Legal (Nat)","67000","77290","Unit Head","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Principal Crown Advocate (CCD)","99790","120760","Principal Crown Advocate","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Senior Crown Prosecutor (Lon)","50519","62590","Senior Crown Prosecutor","2.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Senior Crown Prosecutor (Nat)","48077","55610","Senior Crown Prosecutor","4.60","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ OPERATIONS","CPS-S-049","Specialist Prosecutor (Lon)","61360","71300","Legal Advisor","5.70","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Associate Prosecutor (Nat)","30930","34480","Project Manager","1.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level A2 (Lon)","20120","23520","Administrative Assistant","2.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level A2 (Nat)","18736","21950","Administrative Assistant","3.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level A2 Apprentice (Lon)","20120","23520","Administrative Assistant","4.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level A2 Apprentice (Nat)","16767","18900","Administrative Assistant","4.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B1 (Lon)","26970","30110","Business Support Manager","2.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B1 (Lon)","26970","30110","Delivery Officer","1.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B1 (Lon)","26970","30110","Finance Support Officer","1.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B1 (Lon)","26970","30110","Information Management Advisor","7.17","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B1 (Lon)","26970","30110","Practitioner","1.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B1 (Lon)","26970","30110","Service Desk Analyst","0.88","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B1 (Nat)","25480","28430","Customer Engagement Manager","1.81","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B1 (Nat)","25480","28430","Delivery Officer","1.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B1 (Nat)","25480","28430","Information Management Advisor","8.37","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B1 (Nat)","25480","28430","Practitioner","6.34","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B1 (Nat)","25480","28430","Procurement Manager","3.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B1 (Nat)","25480","28430","Project Support Officer","1.76","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B1 (Nat)","25480","28430","Service Desk Analyst","8.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B1 Apprentice (Lon)","26970","30110","Administrative Manager","1.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B1 Paralegal Off (Nat)","25480","28430","Information Officer","3.43","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B2 (Lon)","31560","35020","Procurement Manager","2.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B2 (Lon)","31560","35020","Project Manager","1.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B2 (Lon)","31560","35020","Senior Analyst","3.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B2 (Lon)","31560","35020","Senior Information Officer","5.81","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B2 (Lon)","31560","35020","Senior Practitioner","1.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B2 (Lon)","31560","35020","Solutions Developer","4.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B2 (Nat)","30130","33310","Finance Manager","1.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B2 (Nat)","30130","33310","Procurement Manager","5.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B2 (Nat)","30130","33310","Project Manager","4.81","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B2 (Nat)","30130","33310","Business Manager","1.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B2 (Nat)","30130","33310","Senior Analyst","2.80","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B2 (Nat)","30130","33310","Senior Information Officer","8.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B2 (Nat)","30130","33310","Senior Practitioner","6.20","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B2 (Nat)","30130","33310","Service Desk Analyst","2.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B2 (Nat)","30130","33310","Solutions Developer","5.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B2 Paralegal BM (Nat)","30130","33310","Project Manager","1.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B3 (Lon)","39750","45530","Communications Manager","1.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B3 (Lon)","39750","45530","Deputy Head of Division","2.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B3 (Lon)","39750","45530","Finance Manager","1.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B3 (Lon)","39750","45530","Senior Information Officer","1.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B3 (Lon)","39750","45530","Senior IT Analyst","1.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B3 (Lon)","39750","45530","Senior Manager - Service Delivery","2.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B3 (Lon)","39750","45530","Senior Personal Assistant","1.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B3 (Lon)","39750","45530","Senior Procurement Manager","3.40","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B3 (Lon)","39750","45530","Senior Project Manager","4.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B3 (Lon)","39750","45530","Senior Solutions Developer","1.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B3 (Nat)","38180","43390","Change Manager","1.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B3 (Nat)","38180","43390","Communications Manager","1.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B3 (Nat)","38180","43390","Deputy Head of Division","2.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B3 (Nat)","38180","43390","Projects Delivery Manager","1.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B3 (Nat)","38180","43390","Senior Business Analyst","2.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B3 (Nat)","38180","43390","Senior IT Analyst","2.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B3 (Nat)","38180","43390","Senior Manager - Service Delivery","1.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B3 (Nat)","38180","43390","Senior Procurement Manager","7.81","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B3 (Nat)","38180","43390","Senior Project Manager","7.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B3 (Nat)","38180","43390","Senior Service Desk Analyst","1.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B3 (Nat)","38180","43390","Senior Solutions Developer","4.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B3 (Nat)","38180","43390","Solutions Developer","2.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level B3 (Nat)","38180","43390","Solutions Manager","2.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level D Admin (Lon)","54760","65050","Area Business Manager","1.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level D Admin (Lon)","54760","65050","Deputy Head of Division","2.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level D Admin (Lon)","54760","65050","Head of Unit","4.00","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level D Admin (Lon)","54760","65050","Senior Manager - Service Delivery","0.65","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level D Admin (Nat)","50850","59670","Head of Procurement and Commercial Services","5.49","Digital, Data and Technology Professions","London"
"Attorney General's Office","Crown Prosecution Service","HQ DTS","CPS-S-025","Level D Admin (Nat)","50850","59670","Head of Unit","18.69","Digital, Data and Technology Professions","London"
